job_id,skill_id,company_id,time_id,location_id,seniority,title
5a80d5922086,19,12,409,8,Senior,Lead Data Analyst
5a80d5922086,16,12,409,8,Senior,Lead Data Analyst
5a80d5922086,14,12,409,8,Senior,Lead Data Analyst
5a80d5922086,8,12,409,8,Senior,Lead Data Analyst
5a80d5922086,25,12,409,8,Senior,Lead Data Analyst
5a80d5922086,13,12,409,8,Senior,Lead Data Analyst
5a80d5922086,3,12,409,8,Senior,Lead Data Analyst
92bb31eb90d2,19,18,253,1,Senior,Senior BI Analyst
92bb31eb90d2,16,18,253,1,Senior,Senior BI Analyst
92bb31eb90d2,14,18,253,1,Senior,Senior BI Analyst
92bb31eb90d2,1,18,253,1,Senior,Senior BI Analyst
92bb31eb90d2,22,18,253,1,Senior,Senior BI Analyst
92bb31eb90d2,21,18,253,1,Senior,Senior BI Analyst
92bb31eb90d2,13,18,253,1,Senior,Senior BI Analyst
92bb31eb90d2,18,18,253,1,Senior,Senior BI Analyst
92bb31eb90d2,24,18,253,1,Senior,Senior BI Analyst
2d0040b011fd,19,26,402,3,Senior,Senior Analytics Engineer
2d0040b011fd,16,26,402,3,Senior,Senior Analytics Engineer
2d0040b011fd,14,26,402,3,Senior,Senior Analytics Engineer
2d0040b011fd,8,26,402,3,Senior,Senior Analytics Engineer
2d0040b011fd,4,26,402,3,Senior,Senior Analytics Engineer
2d0040b011fd,6,26,402,3,Senior,Senior Analytics Engineer
b79ebdd63567,19,22,278,7,Senior,Lead Data Analyst
b79ebdd63567,14,22,278,7,Senior,Lead Data Analyst
b79ebdd63567,4,22,278,7,Senior,Lead Data Analyst
b79ebdd63567,6,22,278,7,Senior,Lead Data Analyst
b79ebdd63567,5,22,278,7,Senior,Lead Data Analyst
5c86d7b4e54c,19,17,307,2,Mid,Data Analyst
5c86d7b4e54c,16,17,307,2,Mid,Data Analyst
5c86d7b4e54c,14,17,307,2,Mid,Data Analyst
5c86d7b4e54c,4,17,307,2,Mid,Data Analyst
5c86d7b4e54c,2,17,307,2,Mid,Data Analyst
a7f2f8d251e8,19,7,185,3,Junior,Junior Business Analyst
a7f2f8d251e8,16,7,185,3,Junior,Junior Business Analyst
a7f2f8d251e8,8,7,185,3,Junior,Junior Business Analyst
a7f2f8d251e8,4,7,185,3,Junior,Junior Business Analyst
a7f2f8d251e8,25,7,185,3,Junior,Junior Business Analyst
a7f2f8d251e8,12,7,185,3,Junior,Junior Business Analyst
a7f2f8d251e8,22,7,185,3,Junior,Junior Business Analyst
90a2a50e4f43,19,21,4,2,Junior,Data Analyst (Entry Level)
90a2a50e4f43,16,21,4,2,Junior,Data Analyst (Entry Level)
90a2a50e4f43,14,21,4,2,Junior,Data Analyst (Entry Level)
90a2a50e4f43,8,21,4,2,Junior,Data Analyst (Entry Level)
90a2a50e4f43,25,21,4,2,Junior,Data Analyst (Entry Level)
90a2a50e4f43,6,21,4,2,Junior,Data Analyst (Entry Level)
90a2a50e4f43,7,21,4,2,Junior,Data Analyst (Entry Level)
df99da3031d9,19,1,96,2,Mid,Product Analyst
df99da3031d9,16,1,96,2,Mid,Product Analyst
df99da3031d9,14,1,96,2,Mid,Product Analyst
df99da3031d9,25,1,96,2,Mid,Product Analyst
df99da3031d9,12,1,96,2,Mid,Product Analyst
69802856f50c,19,15,238,2,Mid,Business Intelligence Analyst
69802856f50c,25,15,238,2,Mid,Business Intelligence Analyst
69802856f50c,12,15,238,2,Mid,Business Intelligence Analyst
69802856f50c,6,15,238,2,Mid,Business Intelligence Analyst
69802856f50c,3,15,238,2,Mid,Business Intelligence Analyst
5ae7594ca8fb,19,4,87,2,Senior,Senior Analytics Engineer
5ae7594ca8fb,16,4,87,2,Senior,Senior Analytics Engineer
5ae7594ca8fb,14,4,87,2,Senior,Senior Analytics Engineer
5ae7594ca8fb,8,4,87,2,Senior,Senior Analytics Engineer
5ae7594ca8fb,4,4,87,2,Senior,Senior Analytics Engineer
5ae7594ca8fb,25,4,87,2,Senior,Senior Analytics Engineer
5ae7594ca8fb,12,4,87,2,Senior,Senior Analytics Engineer
5ae7594ca8fb,10,4,87,2,Senior,Senior Analytics Engineer
07d7943d4353,19,24,347,8,Junior,Data Analyst (Entry Level)
07d7943d4353,16,24,347,8,Junior,Data Analyst (Entry Level)
07d7943d4353,14,24,347,8,Junior,Data Analyst (Entry Level)
07d7943d4353,8,24,347,8,Junior,Data Analyst (Entry Level)
07d7943d4353,21,24,347,8,Junior,Data Analyst (Entry Level)
07d7943d4353,18,24,347,8,Junior,Data Analyst (Entry Level)
53cfbc7d6741,19,23,382,7,Junior,Junior BI Analyst
53cfbc7d6741,16,23,382,7,Junior,Junior BI Analyst
53cfbc7d6741,14,23,382,7,Junior,Junior BI Analyst
53cfbc7d6741,8,23,382,7,Junior,Junior BI Analyst
53cfbc7d6741,4,23,382,7,Junior,Junior BI Analyst
53cfbc7d6741,25,23,382,7,Junior,Junior BI Analyst
53cfbc7d6741,12,23,382,7,Junior,Junior BI Analyst
53cfbc7d6741,1,23,382,7,Junior,Junior BI Analyst
53cfbc7d6741,6,23,382,7,Junior,Junior BI Analyst
510f3eac9982,19,9,170,6,Senior,Senior Data Analyst
510f3eac9982,16,9,170,6,Senior,Senior Data Analyst
510f3eac9982,14,9,170,6,Senior,Senior Data Analyst
510f3eac9982,23,9,170,6,Senior,Senior Data Analyst
ce3d2811f923,19,1,6,6,Junior,Junior Data Analyst
ce3d2811f923,16,1,6,6,Junior,Junior Data Analyst
ce3d2811f923,1,1,6,6,Junior,Junior Data Analyst
ce3d2811f923,6,1,6,6,Junior,Junior Data Analyst
dd397f2aa1b5,19,20,350,2,Junior,Junior Data Analyst
dd397f2aa1b5,16,20,350,2,Junior,Junior Data Analyst
dd397f2aa1b5,14,20,350,2,Junior,Junior Data Analyst
dd397f2aa1b5,8,20,350,2,Junior,Junior Data Analyst
dd397f2aa1b5,25,20,350,2,Junior,Junior Data Analyst
dd397f2aa1b5,21,20,350,2,Junior,Junior Data Analyst
dd397f2aa1b5,13,20,350,2,Junior,Junior Data Analyst
f0f5cf05e8e8,16,21,169,7,Junior,Junior Business Analyst
f0f5cf05e8e8,8,21,169,7,Junior,Junior Business Analyst
f0f5cf05e8e8,25,21,169,7,Junior,Junior Business Analyst
d18e5abea0a1,19,24,119,7,Mid,Data Analyst – Power BI
d18e5abea0a1,16,24,119,7,Mid,Data Analyst – Power BI
d18e5abea0a1,14,24,119,7,Mid,Data Analyst – Power BI
d18e5abea0a1,8,24,119,7,Mid,Data Analyst – Power BI
d18e5abea0a1,12,24,119,7,Mid,Data Analyst – Power BI
d18e5abea0a1,1,24,119,7,Mid,Data Analyst – Power BI
d18e5abea0a1,7,24,119,7,Mid,Data Analyst – Power BI
d18e5abea0a1,5,24,119,7,Mid,Data Analyst – Power BI
2ff599147d59,19,26,105,1,Senior,Senior Analytics Engineer
2ff599147d59,16,26,105,1,Senior,Senior Analytics Engineer
2ff599147d59,14,26,105,1,Senior,Senior Analytics Engineer
2ff599147d59,23,26,105,1,Senior,Senior Analytics Engineer
2ff599147d59,12,26,105,1,Senior,Senior Analytics Engineer
2ff599147d59,1,26,105,1,Senior,Senior Analytics Engineer
2ff599147d59,11,26,105,1,Senior,Senior Analytics Engineer
0216ab5dfd76,19,26,68,9,Mid,Business Intelligence Analyst
0216ab5dfd76,16,26,68,9,Mid,Business Intelligence Analyst
0216ab5dfd76,14,26,68,9,Mid,Business Intelligence Analyst
0216ab5dfd76,8,26,68,9,Mid,Business Intelligence Analyst
0216ab5dfd76,4,26,68,9,Mid,Business Intelligence Analyst
0216ab5dfd76,23,26,68,9,Mid,Business Intelligence Analyst
0216ab5dfd76,1,26,68,9,Mid,Business Intelligence Analyst
0216ab5dfd76,7,26,68,9,Mid,Business Intelligence Analyst
5998678b3790,19,3,60,6,Mid,SQL Analyst
5998678b3790,16,3,60,6,Mid,SQL Analyst
5998678b3790,14,3,60,6,Mid,SQL Analyst
5998678b3790,8,3,60,6,Mid,SQL Analyst
5998678b3790,25,3,60,6,Mid,SQL Analyst
15713dd66ca6,19,15,144,1,Junior,Junior Data Analyst
15713dd66ca6,16,15,144,1,Junior,Junior Data Analyst
15713dd66ca6,8,15,144,1,Junior,Junior Data Analyst
15713dd66ca6,12,15,144,1,Junior,Junior Data Analyst
15713dd66ca6,1,15,144,1,Junior,Junior Data Analyst
15713dd66ca6,7,15,144,1,Junior,Junior Data Analyst
15713dd66ca6,5,15,144,1,Junior,Junior Data Analyst
2fe1b5aa074b,19,26,44,2,Mid,SQL Analyst
2fe1b5aa074b,16,26,44,2,Mid,SQL Analyst
2fe1b5aa074b,14,26,44,2,Mid,SQL Analyst
2fe1b5aa074b,3,26,44,2,Mid,SQL Analyst
30d981d74867,19,16,196,2,Mid,Business Intelligence Analyst
30d981d74867,14,16,196,2,Mid,Business Intelligence Analyst
30d981d74867,8,16,196,2,Mid,Business Intelligence Analyst
30d981d74867,4,16,196,2,Mid,Business Intelligence Analyst
30d981d74867,3,16,196,2,Mid,Business Intelligence Analyst
543f900408c2,19,20,318,7,Senior,Lead Data Analyst
543f900408c2,14,20,318,7,Senior,Lead Data Analyst
543f900408c2,8,20,318,7,Senior,Lead Data Analyst
543f900408c2,25,20,318,7,Senior,Lead Data Analyst
543f900408c2,23,20,318,7,Senior,Lead Data Analyst
543f900408c2,22,20,318,7,Senior,Lead Data Analyst
121e4c379386,19,8,194,1,Senior,Senior BI Analyst
121e4c379386,16,8,194,1,Senior,Senior BI Analyst
121e4c379386,8,8,194,1,Senior,Senior BI Analyst
121e4c379386,4,8,194,1,Senior,Senior BI Analyst
121e4c379386,12,8,194,1,Senior,Senior BI Analyst
121e4c379386,3,8,194,1,Senior,Senior BI Analyst
117580f266fe,19,17,269,3,Senior,Senior BI Analyst
117580f266fe,16,17,269,3,Senior,Senior BI Analyst
117580f266fe,4,17,269,3,Senior,Senior BI Analyst
dc54d87da121,19,24,211,7,Junior,Data Analyst (Entry Level)
dc54d87da121,16,24,211,7,Junior,Data Analyst (Entry Level)
dc54d87da121,14,24,211,7,Junior,Data Analyst (Entry Level)
dc54d87da121,8,24,211,7,Junior,Data Analyst (Entry Level)
dc54d87da121,4,24,211,7,Junior,Data Analyst (Entry Level)
dc54d87da121,7,24,211,7,Junior,Data Analyst (Entry Level)
dc54d87da121,3,24,211,7,Junior,Data Analyst (Entry Level)
693b433d0527,19,16,139,1,Mid,Business Intelligence Analyst
693b433d0527,16,16,139,1,Mid,Business Intelligence Analyst
693b433d0527,14,16,139,1,Mid,Business Intelligence Analyst
693b433d0527,8,16,139,1,Mid,Business Intelligence Analyst
693b433d0527,18,16,139,1,Mid,Business Intelligence Analyst
693b433d0527,2,16,139,1,Mid,Business Intelligence Analyst
d08ff029395b,19,11,432,4,Mid,BI Analyst
d08ff029395b,16,11,432,4,Mid,BI Analyst
d08ff029395b,8,11,432,4,Mid,BI Analyst
d08ff029395b,4,11,432,4,Mid,BI Analyst
d08ff029395b,23,11,432,4,Mid,BI Analyst
d08ff029395b,6,11,432,4,Mid,BI Analyst
d08ff029395b,18,11,432,4,Mid,BI Analyst
4721338be0ca,19,18,58,9,Senior,Senior BI Analyst
4721338be0ca,16,18,58,9,Senior,Senior BI Analyst
4721338be0ca,14,18,58,9,Senior,Senior BI Analyst
4721338be0ca,8,18,58,9,Senior,Senior BI Analyst
4721338be0ca,4,18,58,9,Senior,Senior BI Analyst
4721338be0ca,23,18,58,9,Senior,Senior BI Analyst
4721338be0ca,6,18,58,9,Senior,Senior BI Analyst
4721338be0ca,3,18,58,9,Senior,Senior BI Analyst
4721338be0ca,18,18,58,9,Senior,Senior BI Analyst
052f1d15db1a,16,25,306,1,Mid,Business Intelligence Analyst
052f1d15db1a,14,25,306,1,Mid,Business Intelligence Analyst
052f1d15db1a,8,25,306,1,Mid,Business Intelligence Analyst
052f1d15db1a,13,25,306,1,Mid,Business Intelligence Analyst
052f1d15db1a,3,25,306,1,Mid,Business Intelligence Analyst
b63507e9bd62,19,9,32,9,Senior,Senior Analytics Engineer
b63507e9bd62,8,9,32,9,Senior,Senior Analytics Engineer
b63507e9bd62,4,9,32,9,Senior,Senior Analytics Engineer
b63507e9bd62,25,9,32,9,Senior,Senior Analytics Engineer
b63507e9bd62,1,9,32,9,Senior,Senior Analytics Engineer
b63507e9bd62,7,9,32,9,Senior,Senior Analytics Engineer
b63507e9bd62,11,9,32,9,Senior,Senior Analytics Engineer
fb72bbf1d30b,19,29,250,1,Mid,Business Intelligence Analyst
fb72bbf1d30b,16,29,250,1,Mid,Business Intelligence Analyst
fb72bbf1d30b,23,29,250,1,Mid,Business Intelligence Analyst
fb72bbf1d30b,21,29,250,1,Mid,Business Intelligence Analyst
fb72bbf1d30b,13,29,250,1,Mid,Business Intelligence Analyst
891dd7801e8d,19,30,27,6,Mid,Product Analyst
891dd7801e8d,16,30,27,6,Mid,Product Analyst
891dd7801e8d,8,30,27,6,Mid,Product Analyst
891dd7801e8d,23,30,27,6,Mid,Product Analyst
891dd7801e8d,15,30,27,6,Mid,Product Analyst
0db9aeb3dd04,19,26,110,2,Junior,Junior BI Analyst
0db9aeb3dd04,16,26,110,2,Junior,Junior BI Analyst
0db9aeb3dd04,14,26,110,2,Junior,Junior BI Analyst
0db9aeb3dd04,22,26,110,2,Junior,Junior BI Analyst
0db9aeb3dd04,11,26,110,2,Junior,Junior BI Analyst
1a7cf5ce7425,16,30,373,3,Mid,Business Intelligence Analyst
1a7cf5ce7425,14,30,373,3,Mid,Business Intelligence Analyst
1a7cf5ce7425,12,30,373,3,Mid,Business Intelligence Analyst
d3ca650b5fa9,19,6,183,1,Junior,Junior Data Analyst
d3ca650b5fa9,16,6,183,1,Junior,Junior Data Analyst
d3ca650b5fa9,14,6,183,1,Junior,Junior Data Analyst
d3ca650b5fa9,8,6,183,1,Junior,Junior Data Analyst
d3ca650b5fa9,5,6,183,1,Junior,Junior Data Analyst
d3ca650b5fa9,3,6,183,1,Junior,Junior Data Analyst
d3ca650b5fa9,9,6,183,1,Junior,Junior Data Analyst
cb7f66a59f3a,19,26,265,2,Senior,Senior Data Analyst
cb7f66a59f3a,14,26,265,2,Senior,Senior Data Analyst
cb7f66a59f3a,4,26,265,2,Senior,Senior Data Analyst
cb7f66a59f3a,12,26,265,2,Senior,Senior Data Analyst
cb7f66a59f3a,22,26,265,2,Senior,Senior Data Analyst
cb7f66a59f3a,2,26,265,2,Senior,Senior Data Analyst
ceab47b6c726,19,2,416,6,Mid,BI Analyst
ceab47b6c726,14,2,416,6,Mid,BI Analyst
ceab47b6c726,8,2,416,6,Mid,BI Analyst
ceab47b6c726,22,2,416,6,Mid,BI Analyst
ceab47b6c726,6,2,416,6,Mid,BI Analyst
ceab47b6c726,10,2,416,6,Mid,BI Analyst
eb245fc16527,19,30,229,2,Junior,Junior Data Analyst
eb245fc16527,16,30,229,2,Junior,Junior Data Analyst
eb245fc16527,14,30,229,2,Junior,Junior Data Analyst
eb245fc16527,8,30,229,2,Junior,Junior Data Analyst
eb245fc16527,4,30,229,2,Junior,Junior Data Analyst
eb245fc16527,1,30,229,2,Junior,Junior Data Analyst
eb245fc16527,21,30,229,2,Junior,Junior Data Analyst
eb245fc16527,17,30,229,2,Junior,Junior Data Analyst
af2b42ee4c41,19,16,8,6,Junior,Junior Data Analyst
af2b42ee4c41,16,16,8,6,Junior,Junior Data Analyst
af2b42ee4c41,8,16,8,6,Junior,Junior Data Analyst
af2b42ee4c41,4,16,8,6,Junior,Junior Data Analyst
af2b42ee4c41,25,16,8,6,Junior,Junior Data Analyst
af2b42ee4c41,6,16,8,6,Junior,Junior Data Analyst
af2b42ee4c41,7,16,8,6,Junior,Junior Data Analyst
af2b42ee4c41,21,16,8,6,Junior,Junior Data Analyst
41414ebb6b79,19,2,193,2,Mid,Product Analyst
41414ebb6b79,14,2,193,2,Mid,Product Analyst
41414ebb6b79,8,2,193,2,Mid,Product Analyst
41414ebb6b79,4,2,193,2,Mid,Product Analyst
41414ebb6b79,25,2,193,2,Mid,Product Analyst
41414ebb6b79,23,2,193,2,Mid,Product Analyst
41414ebb6b79,12,2,193,2,Mid,Product Analyst
41414ebb6b79,18,2,193,2,Mid,Product Analyst
6772241cb307,23,6,427,3,Mid,SQL Analyst
6772241cb307,12,6,427,3,Mid,SQL Analyst
6772241cb307,6,6,427,3,Mid,SQL Analyst
6772241cb307,7,6,427,3,Mid,SQL Analyst
6772241cb307,21,6,427,3,Mid,SQL Analyst
5c6ab2d988aa,19,4,230,2,Mid,Data Analyst – Power BI
5c6ab2d988aa,16,4,230,2,Mid,Data Analyst – Power BI
5c6ab2d988aa,13,4,230,2,Mid,Data Analyst – Power BI
5c6ab2d988aa,15,4,230,2,Mid,Data Analyst – Power BI
66631182614b,19,14,323,6,Senior,Senior BI Analyst
66631182614b,16,14,323,6,Senior,Senior BI Analyst
66631182614b,8,14,323,6,Senior,Senior BI Analyst
66631182614b,23,14,323,6,Senior,Senior BI Analyst
66631182614b,5,14,323,6,Senior,Senior BI Analyst
66631182614b,9,14,323,6,Senior,Senior BI Analyst
66631182614b,20,14,323,6,Senior,Senior BI Analyst
3253541f5151,16,25,412,2,Senior,Principal Analytics Engineer
3253541f5151,14,25,412,2,Senior,Principal Analytics Engineer
3253541f5151,23,25,412,2,Senior,Principal Analytics Engineer
3253541f5151,1,25,412,2,Senior,Principal Analytics Engineer
3253541f5151,22,25,412,2,Senior,Principal Analytics Engineer
28d22944a5b6,19,9,149,5,Junior,Junior BI Analyst
28d22944a5b6,8,9,149,5,Junior,Junior BI Analyst
28d22944a5b6,4,9,149,5,Junior,Junior BI Analyst
28d22944a5b6,25,9,149,5,Junior,Junior BI Analyst
28d22944a5b6,23,9,149,5,Junior,Junior BI Analyst
28d22944a5b6,12,9,149,5,Junior,Junior BI Analyst
28d22944a5b6,1,9,149,5,Junior,Junior BI Analyst
28d22944a5b6,7,9,149,5,Junior,Junior BI Analyst
28d22944a5b6,21,9,149,5,Junior,Junior BI Analyst
28d22944a5b6,3,9,149,5,Junior,Junior BI Analyst
ece69956389f,19,26,335,1,Mid,Analytics Engineer
ece69956389f,16,26,335,1,Mid,Analytics Engineer
ece69956389f,14,26,335,1,Mid,Analytics Engineer
ece69956389f,8,26,335,1,Mid,Analytics Engineer
ece69956389f,4,26,335,1,Mid,Analytics Engineer
ece69956389f,12,26,335,1,Mid,Analytics Engineer
ece69956389f,1,26,335,1,Mid,Analytics Engineer
ece69956389f,10,26,335,1,Mid,Analytics Engineer
ba261ea1e3c2,19,19,66,2,Mid,Product Analyst
ba261ea1e3c2,16,19,66,2,Mid,Product Analyst
ba261ea1e3c2,8,19,66,2,Mid,Product Analyst
ba261ea1e3c2,4,19,66,2,Mid,Product Analyst
ba261ea1e3c2,23,19,66,2,Mid,Product Analyst
ba261ea1e3c2,1,19,66,2,Mid,Product Analyst
ba261ea1e3c2,21,19,66,2,Mid,Product Analyst
ba261ea1e3c2,5,19,66,2,Mid,Product Analyst
c2047b4fbed4,19,23,317,3,Junior,Junior Data Analyst
c2047b4fbed4,16,23,317,3,Junior,Junior Data Analyst
c2047b4fbed4,8,23,317,3,Junior,Junior Data Analyst
c2047b4fbed4,4,23,317,3,Junior,Junior Data Analyst
c2047b4fbed4,25,23,317,3,Junior,Junior Data Analyst
c2047b4fbed4,7,23,317,3,Junior,Junior Data Analyst
c2047b4fbed4,21,23,317,3,Junior,Junior Data Analyst
c2047b4fbed4,5,23,317,3,Junior,Junior Data Analyst
385238735fcf,19,28,288,2,Senior,Senior Analytics Engineer
385238735fcf,16,28,288,2,Senior,Senior Analytics Engineer
385238735fcf,4,28,288,2,Senior,Senior Analytics Engineer
385238735fcf,7,28,288,2,Senior,Senior Analytics Engineer
385238735fcf,5,28,288,2,Senior,Senior Analytics Engineer
466b56f7d4f7,19,26,283,6,Mid,Business Intelligence Analyst
466b56f7d4f7,16,26,283,6,Mid,Business Intelligence Analyst
466b56f7d4f7,14,26,283,6,Mid,Business Intelligence Analyst
466b56f7d4f7,8,26,283,6,Mid,Business Intelligence Analyst
466b56f7d4f7,23,26,283,6,Mid,Business Intelligence Analyst
466b56f7d4f7,13,26,283,6,Mid,Business Intelligence Analyst
466b56f7d4f7,18,26,283,6,Mid,Business Intelligence Analyst
466b56f7d4f7,9,26,283,6,Mid,Business Intelligence Analyst
9ac2496e9c82,14,30,191,2,Mid,BI Analyst
9ac2496e9c82,23,30,191,2,Mid,BI Analyst
9ac2496e9c82,12,30,191,2,Mid,BI Analyst
c36e49491c9f,16,11,314,1,Senior,Senior BI Analyst
c36e49491c9f,4,11,314,1,Senior,Senior BI Analyst
c36e49491c9f,25,11,314,1,Senior,Senior BI Analyst
c36e49491c9f,7,11,314,1,Senior,Senior BI Analyst
c36e49491c9f,5,11,314,1,Senior,Senior BI Analyst
c36e49491c9f,3,11,314,1,Senior,Senior BI Analyst
f7af01b266bf,19,6,390,2,Senior,Lead Data Analyst
f7af01b266bf,8,6,390,2,Senior,Lead Data Analyst
f7af01b266bf,12,6,390,2,Senior,Lead Data Analyst
f7af01b266bf,1,6,390,2,Senior,Lead Data Analyst
f7af01b266bf,21,6,390,2,Senior,Lead Data Analyst
f7af01b266bf,5,6,390,2,Senior,Lead Data Analyst
f7af01b266bf,10,6,390,2,Senior,Lead Data Analyst
16908513cb41,19,23,145,2,Mid,Product Analyst
16908513cb41,16,23,145,2,Mid,Product Analyst
16908513cb41,14,23,145,2,Mid,Product Analyst
16908513cb41,4,23,145,2,Mid,Product Analyst
16908513cb41,7,23,145,2,Mid,Product Analyst
16908513cb41,21,23,145,2,Mid,Product Analyst
c8bc61058417,16,8,420,2,Mid,Data Analyst
c8bc61058417,14,8,420,2,Mid,Data Analyst
c8bc61058417,4,8,420,2,Mid,Data Analyst
c8bc61058417,7,8,420,2,Mid,Data Analyst
c8bc61058417,13,8,420,2,Mid,Data Analyst
af2fe6b3bba2,19,6,423,6,Mid,Analytics Engineer
af2fe6b3bba2,16,6,423,6,Mid,Analytics Engineer
af2fe6b3bba2,4,6,423,6,Mid,Analytics Engineer
af2fe6b3bba2,23,6,423,6,Mid,Analytics Engineer
af2fe6b3bba2,22,6,423,6,Mid,Analytics Engineer
af2fe6b3bba2,5,6,423,6,Mid,Analytics Engineer
4a6e27a5572f,8,7,9,3,Mid,Data Analyst – Power BI
4a6e27a5572f,12,7,9,3,Mid,Data Analyst – Power BI
4a6e27a5572f,22,7,9,3,Mid,Data Analyst – Power BI
4a6e27a5572f,3,7,9,3,Mid,Data Analyst – Power BI
09f8a279fdb5,19,1,288,7,Mid,SQL Analyst
09f8a279fdb5,16,1,288,7,Mid,SQL Analyst
09f8a279fdb5,8,1,288,7,Mid,SQL Analyst
09f8a279fdb5,25,1,288,7,Mid,SQL Analyst
09f8a279fdb5,7,1,288,7,Mid,SQL Analyst
09f8a279fdb5,13,1,288,7,Mid,SQL Analyst
14495ee79eff,8,16,133,2,Mid,Product Analyst
14495ee79eff,4,16,133,2,Mid,Product Analyst
14495ee79eff,25,16,133,2,Mid,Product Analyst
14495ee79eff,23,16,133,2,Mid,Product Analyst
14495ee79eff,6,16,133,2,Mid,Product Analyst
14495ee79eff,7,16,133,2,Mid,Product Analyst
14495ee79eff,21,16,133,2,Mid,Product Analyst
cfd8cc592164,19,3,425,7,Mid,Analytics Engineer
cfd8cc592164,16,3,425,7,Mid,Analytics Engineer
cfd8cc592164,14,3,425,7,Mid,Analytics Engineer
cfd8cc592164,8,3,425,7,Mid,Analytics Engineer
cfd8cc592164,23,3,425,7,Mid,Analytics Engineer
cfd8cc592164,1,3,425,7,Mid,Analytics Engineer
cfd8cc592164,15,3,425,7,Mid,Analytics Engineer
cfd8cc592164,18,3,425,7,Mid,Analytics Engineer
cfd8cc592164,9,3,425,7,Mid,Analytics Engineer
22bc4e16ad6f,19,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,16,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,14,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,8,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,4,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,23,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,12,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,1,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,22,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,21,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,15,24,434,1,Junior,Junior Business Analyst
22bc4e16ad6f,17,24,434,1,Junior,Junior Business Analyst
73ffc81d2364,19,4,69,6,Mid,BI Analyst
73ffc81d2364,16,4,69,6,Mid,BI Analyst
73ffc81d2364,14,4,69,6,Mid,BI Analyst
73ffc81d2364,25,4,69,6,Mid,BI Analyst
73ffc81d2364,1,4,69,6,Mid,BI Analyst
73ffc81d2364,5,4,69,6,Mid,BI Analyst
75cb41aa95d1,19,9,354,8,Mid,SQL Analyst
75cb41aa95d1,16,9,354,8,Mid,SQL Analyst
75cb41aa95d1,8,9,354,8,Mid,SQL Analyst
75cb41aa95d1,4,9,354,8,Mid,SQL Analyst
75cb41aa95d1,25,9,354,8,Mid,SQL Analyst
75cb41aa95d1,23,9,354,8,Mid,SQL Analyst
75cb41aa95d1,12,9,354,8,Mid,SQL Analyst
75cb41aa95d1,1,9,354,8,Mid,SQL Analyst
75cb41aa95d1,5,9,354,8,Mid,SQL Analyst
75cb41aa95d1,3,9,354,8,Mid,SQL Analyst
7d87da684754,16,8,123,1,Junior,Junior BI Analyst
7d87da684754,8,8,123,1,Junior,Junior BI Analyst
7d87da684754,5,8,123,1,Junior,Junior BI Analyst
415102983ec0,19,12,87,9,Mid,Data Analyst – Power BI
415102983ec0,16,12,87,9,Mid,Data Analyst – Power BI
415102983ec0,8,12,87,9,Mid,Data Analyst – Power BI
415102983ec0,25,12,87,9,Mid,Data Analyst – Power BI
415102983ec0,1,12,87,9,Mid,Data Analyst – Power BI
256f809030ef,19,30,109,9,Mid,Data Analyst
256f809030ef,14,30,109,9,Mid,Data Analyst
256f809030ef,4,30,109,9,Mid,Data Analyst
256f809030ef,25,30,109,9,Mid,Data Analyst
256f809030ef,12,30,109,9,Mid,Data Analyst
256f809030ef,1,30,109,9,Mid,Data Analyst
256f809030ef,5,30,109,9,Mid,Data Analyst
256f809030ef,24,30,109,9,Mid,Data Analyst
58cf5830525d,14,25,130,1,Junior,Data Analyst (Entry Level)
58cf5830525d,8,25,130,1,Junior,Data Analyst (Entry Level)
58cf5830525d,21,25,130,1,Junior,Data Analyst (Entry Level)
31a6a7bd1fc0,19,9,216,5,Mid,SQL Analyst
31a6a7bd1fc0,14,9,216,5,Mid,SQL Analyst
31a6a7bd1fc0,4,9,216,5,Mid,SQL Analyst
31a6a7bd1fc0,1,9,216,5,Mid,SQL Analyst
31a6a7bd1fc0,2,9,216,5,Mid,SQL Analyst
251b0ee406d2,19,1,295,2,Mid,SQL Analyst
251b0ee406d2,25,1,295,2,Mid,SQL Analyst
251b0ee406d2,12,1,295,2,Mid,SQL Analyst
251b0ee406d2,6,1,295,2,Mid,SQL Analyst
4cc0f74662fb,19,14,348,2,Senior,Principal Analytics Engineer
4cc0f74662fb,16,14,348,2,Senior,Principal Analytics Engineer
4cc0f74662fb,4,14,348,2,Senior,Principal Analytics Engineer
4cc0f74662fb,25,14,348,2,Senior,Principal Analytics Engineer
4cc0f74662fb,12,14,348,2,Senior,Principal Analytics Engineer
4cc0f74662fb,1,14,348,2,Senior,Principal Analytics Engineer
4cc0f74662fb,22,14,348,2,Senior,Principal Analytics Engineer
4cc0f74662fb,21,14,348,2,Senior,Principal Analytics Engineer
c619bed41f69,8,15,427,2,Senior,Lead Data Analyst
